ns=3;i=6039	PosIndirect
ns=0;i=13870	LastUpdateTime
ns=0;i=12546	CloseAndUpdate
ns=0;i=12545	OutputArguments
ns=0;i=12544	InputArguments
ns=0;i=12543	OpenWithMasks
ns=7;i=6672	EURange
ns=7;i=6671	SetRampUp
ns=7;i=6670	EURange
ns=7;i=6676	UpperTolerance
ns=7;i=6675	Status
ns=7;i=6674	EURange
ns=7;i=6673	SetValue
ns=7;i=6679	EURange
ns=7;i=6678	UpperTolerance2
ns=7;i=6677	EURange
ns=0;i=13869	InputArguments
ns=0;i=13868	SetPosition
ns=0;i=13867	OutputArguments
ns=0;i=13884	Size
ns=0;i=12553	EnumValues
ns=0;i=13883	TrustList
ns=0;i=12552	TrustListMasks
ns=0;i=13882	DefaultUserTokenGroup
ns=0;i=12551	InputArguments
ns=0;i=13881	CertificateTypes
ns=0;i=12550	RemoveCertificate
ns=0;i=12557	ApplicationCertificateType
ns=0;i=12556	CertificateType
ns=0;i=13887	OpenCount
ns=0;i=12555	CertificateGroupType
ns=0;i=13886	UserWritable
ns=6;i=5050	Information
ns=0;i=13885	Writable
ns=0;i=12554	TrustListDataType
ns=6;i=5052	ParameterSet
ns=6;i=5051	MethodSet
ns=6;i=5054	Statistics
ns=6;i=5053	SIOProcessData
ns=0;i=12549	InputArguments
ns=0;i=12548	AddCertificate
ns=0;i=12547	OutputArguments
ns=0;i=13895	InputArguments
ns=0;i=13894	Read
ns=0;i=13893	InputArguments
ns=0;i=13892	Close
ns=0;i=12561	TrustListUpdatedAuditEventType
ns=0;i=13899	GetPosition
ns=7;i=6690	EngineeringUnits
ns=0;i=13898	InputArguments
ns=0;i=13897	Write
ns=0;i=11234	HistoryUpdateType
ns=0;i=13896	OutputArguments
ns=7;i=6694	EURange
ns=6;i=5062	Lock
ns=7;i=6693	EngineeringUnits
ns=7;i=6692	Interval
ns=7;i=6691	AdditionalInformation
ns=0;i=13891	OutputArguments
ns=0;i=12560	RsaSha256ApplicationCertificateType
ns=7;i=6698	TotalOperation
ns=0;i=13890	InputArguments
ns=7;i=6697	EURange
ns=7;i=6696	EngineeringUnits
ns=7;i=6695	RemainingInterval
ns=7;i=6699	EngineeringUnits
ns=0;i=12559	RsaMinApplicationCertificateType
ns=0;i=13889	Open
ns=0;i=12558	HttpsCertificateType
ns=0;i=13822	InputArguments
ns=0;i=13821	Open
ns=6;i=5030	Statistics
ns=6;i=5032	SIOProcessData
ns=6;i=5031	Configuration
ns=6;i=5034	General
ns=7;i=6643	SetRampDown
ns=6;i=5033	Device
ns=7;i=6642	ValueAsText
ns=0;i=16095	TargetVariablesDataType
ns=6;i=5036	MethodSet
ns=7;i=6641	EnumValues
ns=0;i=16098	SubscribedDataSetMirrorDataType
ns=6;i=5035	Identification
ns=7;i=6640	MonitoringSensitivity
ns=6;i=5038	Alarms
ns=7;i=6647	EngineeringUnits
ns=0;i=16092	SubscribedDataSetDataType
ns=0;i=9340	HighToHighHigh
ns=6;i=5037	ParameterSet
ns=7;i=6646	SetRampUp
ns=0;i=9341	ExclusiveLimitAlarmType
ns=7;i=6645	EURange
ns=6;i=5039	ConfiguredDevice
ns=7;i=6644	EngineeringUnits
ns=7;i=6649	SetValue
ns=7;i=6648	EURange
ns=0;i=13815	TrustList
ns=0;i=13814	DefaultApplicationGroup
ns=0;i=13813	CertificateGroupFolderType
ns=0;i=13819	OpenCount
ns=0;i=13818	UserWritable
ns=0;i=13817	Writable
ns=0;i=13816	Size
ns=0;i=13833	OutputArguments
ns=0;i=12502	Context
ns=0;i=13832	InputArguments
ns=0;i=13831	GetPosition
ns=0;i=13830	InputArguments
ns=0;i=9336	StateNumber
ns=0;i=8004	HistoryEvent
ns=0;i=9337	LowLowToLow
ns=0;i=9338	LowToLowLow
ns=0;i=9339	HighHighToHigh
ns=0;i=9332	StateNumber
ns=7;i=6632	EngineeringUnits
ns=0;i=9333	Low
ns=7;i=6631	LowerTolerance2
ns=0;i=9334	StateNumber
ns=6;i=5047	Capabilities
ns=7;i=6630	EURange
ns=0;i=9335	LowLow
ns=6;i=5049	ConfiguredDevice
ns=7;i=6636	EURange
ns=6;i=5048	Configuration
ns=7;i=6635	EngineeringUnits
ns=0;i=9330	StateNumber
ns=7;i=6634	MaxValue
ns=0;i=9331	High
ns=7;i=6633	EURange
ns=7;i=6639	EURange
ns=7;i=6638	EngineeringUnits
ns=7;i=6637	MinValue
ns=0;i=13826	Read
ns=0;i=13825	InputArguments
ns=0;i=13824	Close
ns=0;i=13823	OutputArguments
ns=0;i=13829	Write
ns=0;i=13828	OutputArguments
ns=0;i=13827	InputArguments
ns=0;i=9329	HighHigh
ns=7;i=6661	Status
ns=7;i=6660	EngineeringUnits
ns=6;i=5010	Observer
ns=6;i=5012	DeviceVariants
ns=7;i=6665	EURange
ns=6;i=5011	IODDInformation
ns=7;i=6664	MinValue
ns=6;i=5014	DeviceTypeImage
ns=7;i=6663	EURange
ns=6;i=5013	DeviceVariant
ns=7;i=6662	MaxValue
ns=6;i=5016	MethodSet
ns=7;i=6669	SetRampDown
ns=6;i=5015	Identification
ns=7;i=6668	ValueAsText
ns=6;i=5018	Capabilities
ns=7;i=6667	EnumValues
ns=6;i=5017	ParameterSet
ns=7;i=6666	MonitoringSensitivity
ns=6;i=5019	Management
ns=0;i=13837	OpenWithMasks
ns=0;i=13836	LastUpdateTime
ns=0;i=13835	InputArguments
ns=0;i=13834	SetPosition
ns=0;i=12503	Progress
ns=0;i=13839	OutputArguments
ns=0;i=13838	InputArguments
ns=0;i=13851	Writable
ns=0;i=13850	Size
ns=0;i=13855	Open
ns=0;i=9318	ExclusiveLimitStateMachineType
ns=0;i=12522	TrustListType
ns=0;i=13853	OpenCount
ns=0;i=13852	UserWritable
ns=7;i=6650	EngineeringUnits
ns=6;i=5021	http://opcfoundation.org/UA/IOLink/
ns=6;i=5020	Statistics
ns=6;i=5023	Port<n>
ns=7;i=6654	EURange
ns=7;i=6653	EngineeringUnits
ns=6;i=5025	Alarms
ns=7;i=6652	UpperTolerance
ns=7;i=6651	EURange
ns=6;i=5027	ParameterSet
ns=7;i=6658	EURange
ns=6;i=5026	MethodSet
ns=7;i=6657	EURange
ns=6;i=5029	Information
ns=7;i=6656	EngineeringUnits
ns=6;i=5028	Capabilities
ns=7;i=6655	UpperTolerance2
ns=7;i=6659	EngineeringUnits
ns=0;i=13848	DefaultHttpsGroup
ns=0;i=13847	CertificateTypes
ns=0;i=13849	TrustList
ns=0;i=3049	SoftwareCertificates
ns=0;i=3048	EventTypes
ns=0;i=16177	InputArguments
ns=0;i=16176	AddApplication
ns=0;i=16179	InputArguments
ns=0;i=16178	RemoveApplication
ns=4;i=5105	ParameterSet
ns=0;i=16173	Identities
ns=0;i=16175	Endpoints
ns=0;i=16174	Applications
ns=0;i=3030	OldValues
ns=0;i=3032	NewValues
ns=0;i=3031	PerformInsertReplace
ns=0;i=3034	OldValues
ns=0;i=3033	OldValues
ns=0;i=16183	InputArguments
ns=0;i=3035	EventQueueOverflowEventType
ns=0;i=16180	AddEndpoint
ns=0;i=16182	RemoveEndpoint
ns=0;i=16181	InputArguments
ns=0;i=13903	InputArguments
ns=0;i=13902	SetPosition
ns=0;i=13901	OutputArguments
ns=0;i=13900	InputArguments
ns=0;i=13907	OutputArguments
ns=0;i=13906	InputArguments
ns=0;i=13905	OpenWithMasks
ns=0;i=13904	LastUpdateTime
ns=0;i=3027	UpdatedNode
ns=0;i=3026	UpdatedNode
ns=0;i=3029	NewValues
ns=0;i=3028	PerformInsertReplace
ns=0;i=13921	OpenCount
ns=0;i=13920	UserWritable
ns=0;i=16199	AddEndpoint
ns=0;i=16198	InputArguments
ns=0;i=3021	OldValues
ns=0;i=3020	ReqTimes
ns=0;i=16195	AddApplication
ns=0;i=3023	EventIds
ns=0;i=16194	Endpoints
ns=0;i=3022	AuditHistoryEventDeleteEventType
ns=0;i=16197	RemoveApplication
ns=0;i=3025	UpdatedNode
ns=0;i=16196	InputArguments
ns=0;i=3024	OldValues
ns=0;i=16193	Applications
ns=0;i=16192	Identities
ns=0;i=13919	Writable
ns=0;i=13918	Size
ns=0;i=13917	TrustList
ns=0;i=13916	<AdditionalGroup>
ns=0;i=13915	CertificateTypes
ns=0;i=3016	StartTime
ns=0;i=3015	IsDeleteModified
ns=0;i=3017	EndTime
ns=0;i=13932	InputArguments
ns=0;i=13931	Write
ns=0;i=3019	AuditHistoryAtTimeDeleteEventType
ns=0;i=13930	OutputArguments
ns=0;i=3012	AuditHistoryDeleteEventType
ns=0;i=3014	AuditHistoryRawModifyDeleteEventType
ns=0;i=13925	OutputArguments
ns=0;i=13924	InputArguments
ns=0;i=13923	Open
ns=0;i=13929	InputArguments
ns=0;i=13928	Read
ns=0;i=13927	InputArguments
ns=0;i=13926	Close
ns=0;i=16137	DefaultRolePermissions
ns=7;i=6481	EngineeringUnits
ns=0;i=17468	Default Binary
ns=0;i=16136	DefaultAccessRestrictions
ns=7;i=6480	EngineeringUnits
ns=0;i=17467	DatagramConnectionTransportDataType
ns=0;i=16139	DefaultAccessRestrictions
ns=0;i=18798	X
ns=0;i=16138	DefaultUserRolePermissions
ns=0;i=18799	Y
ns=0;i=17469	DatagramConnectionTransportDataType
ns=0;i=17464	OperationalDataSetReaders
ns=0;i=3085	ShutdownReason
ns=7;i=6485	EngineeringUnits
ns=0;i=18796	CartesianCoordinates
ns=0;i=17463	DiagnosticsLevel
ns=0;i=3084	SecondsTillShutdown
ns=7;i=6484	EngineeringUnits
ns=0;i=16135	DefaultUserRolePermissions
ns=0;i=17466	DiagnosticsLevel
ns=0;i=3087	LocaleIdArray
ns=7;i=6483	EngineeringUnits
ns=0;i=16134	DefaultRolePermissions
ns=0;i=3086	ServerProfileArray
ns=0;i=17465	AddReaderGroup
ns=7;i=6482	EngineeringUnits
ns=0;i=17460	ConfiguredDataSetReaders
ns=0;i=3089	MaxBrowseContinuationPoints
ns=7;i=6489	ValueAsText
ns=0;i=18792	Orientation
ns=0;i=3088	MinSupportedSampleRate
ns=7;i=6488	EnumValues
ns=0;i=17462	OperationalDataSetWriters
ns=7;i=6487	AlarmSuppression
ns=0;i=18790	FixedBase
ns=0;i=16131	RolePermissionType
ns=0;i=17461	DiagnosticsLevel
ns=0;i=18791	3DFrameType
ns=7;i=6486	EngineeringUnits
ns=0;i=3081	SoftwareVersion
ns=0;i=3080	ProductName
ns=0;i=3083	BuildDate
ns=0;i=3082	BuildNumber
ns=0;i=17479	SupportedTransportProfiles
ns=7;i=6470	EURange
ns=0;i=17478	ConnectionProperties
ns=0;i=16147	BrokerDataSetReaderTransportDataType
ns=0;i=3074	StartTime
ns=7;i=6474	EURange
ns=0;i=16144	BrokerDataSetWriterTransportDataType
ns=7;i=6473	UpperTolerance
ns=0;i=3076	State
ns=0;i=17477	DataSetOffset
ns=7;i=6472	EURange
ns=0;i=3075	CurrentTime
ns=7;i=6471	SetValue
ns=0;i=17476	Default JSON
ns=0;i=3078	ProductUri
ns=7;i=6478	EngineeringUnits
ns=0;i=3077	BuildInfo
ns=7;i=6477	EngineeringUnits
ns=7;i=6476	EURange
ns=0;i=17473	DatagramConnectionTransportDataType
ns=0;i=3079	ManufacturerName
ns=7;i=6475	UpperTolerance2
ns=0;i=17472	Default XML
ns=7;i=6479	EngineeringUnits
ns=6;i=6181	OutputArguments
ns=0;i=16159	Default JSON
ns=6;i=6180	InputArguments
ns=0;i=16158	Default JSON
ns=0;i=17486	GroupProperties
ns=0;i=16155	Default JSON
ns=0;i=17485	ConnectionProperties
ns=0;i=16154	Default JSON
ns=0;i=3065	AlwaysGeneratesEvent
ns=0;i=17488	GroupProperties
ns=0;i=16157	Default JSON
ns=0;i=17487	GroupProperties
ns=0;i=16156	Default JSON
ns=0;i=17482	DataSetWriterProperties
ns=0;i=16151	Default JSON
ns=0;i=17481	SupportedTransportProfiles
ns=0;i=16150	Default JSON
ns=0;i=16153	Default JSON
ns=0;i=16152	Default JSON
ns=0;i=3059	AggregateConfiguration
ns=7;i=6492	EURange
ns=7;i=6491	LowerTolerance
ns=7;i=6490	AutomaticMonitoring
ns=0;i=17497	AnalogUnitType
ns=7;i=6496	TotalOperation
ns=0;i=3052	ProductUri
ns=0;i=3051	BuildInfoType
ns=0;i=17496	KeyCredentialConfigurationFolderType
ns=7;i=6495	YearOfConstruction
ns=7;i=6494	EURange
ns=0;i=3054	ProductName
ns=7;i=6493	LowerTolerance2
ns=0;i=3053	ManufacturerName
ns=0;i=16162	Identities
ns=0;i=17493	DataSetWriterProperties
ns=0;i=3056	BuildNumber
ns=7;i=6499	Status
ns=0;i=17492	DataSetReaderProperties
ns=0;i=3055	SoftwareVersion
ns=0;i=16161	Default JSON
ns=7;i=6498	EngineeringUnits
ns=0;i=3058	ClientCertificate
ns=0;i=17494	DataSetReaderProperties
ns=7;i=6497	EURange
ns=0;i=3057	BuildDate
ns=0;i=17490	DataSetWriterProperties
ns=0;i=3050	MaxResponseMessageSize
ns=0;i=17428	InputArguments
ns=0;i=17427	AddWriterGroup
ns=0;i=18758	DiagnosticsLevel
ns=0;i=17429	DiagnosticsLevel
ns=0;i=17424	StateError
ns=0;i=18756	Active
ns=0;i=17423	Counters
ns=0;i=18757	Classification
ns=0;i=17426	Classification
ns=0;i=17425	Active
ns=0;i=18755	StateDisabledByMethod
ns=0;i=18752	Classification
ns=9;i=6203	Priority
ns=0;i=18753	DiagnosticsLevel
ns=9;i=6202	PlannedStart
ns=0;i=17422	SubError
ns=0;i=18750	StatePausedByParent
ns=9;i=6205	NodeVersion
ns=0;i=17421	Reset
ns=0;i=18751	Active
ns=9;i=6204	MaterialMapping
ns=4;i=15405	<ControllerIdentifier>
ns=9;i=6201	PlannedSetUpTime
ns=9;i=6200	PlannedProductionTime
ns=9;i=6207	InputArguments
ns=9;i=6206	ProductionDatasetName
ns=9;i=6209	Status
ns=9;i=6208	InputArguments
ns=0;i=17439	DiagnosticsLevel
ns=0;i=17438	Classification
ns=0;i=16107	UadpDataSetWriterMessageDataType
ns=0;i=18769	X
ns=0;i=18767	OperationalDataSetReaders
ns=0;i=16104	UadpWriterGroupMessageDataType
ns=0;i=17434	DiagnosticsLevel
ns=0;i=18768	DiagnosticsLevel
ns=0;i=17437	Active
ns=0;i=18765	OperationalDataSetWriters
ns=0;i=17436	StateOperationalByParent
ns=0;i=18766	DiagnosticsLevel
ns=0;i=17431	StateOperationalByMethod
ns=0;i=18763	ConfiguredDataSetReaders
ns=0;i=18764	DiagnosticsLevel
ns=0;i=17433	Classification
ns=0;i=18761	ConfiguredDataSetWriters
ns=0;i=17432	Active
ns=0;i=18762	DiagnosticsLevel
ns=0;i=18760	LiveValues
ns=0;i=16119	JsonDataSetReaderMessageDataType
ns=0;i=17449	DiagnosticsLevel
ns=0;i=17446	StatePausedByParent
ns=0;i=18778	Z
ns=0;i=18779	OrientationType
ns=0;i=17448	Classification
ns=0;i=18776	X
ns=0;i=17447	Active
ns=0;i=18777	Y
ns=0;i=16116	JsonDataSetWriterMessageDataType
ns=0;i=17442	Active
ns=0;i=18774	3DCartesianCoordinatesType
ns=0;i=17441	StateOperationalFromError
ns=0;i=16110	UadpDataSetReaderMessageDataType
ns=0;i=17444	DiagnosticsLevel
ns=4;i=15429	SerialNumber
ns=0;i=18772	CartesianCoordinatesType
ns=0;i=16113	JsonWriterGroupMessageDataType
ns=0;i=17443	Classification
ns=0;i=18773	LengthUnit
ns=0;i=18770	Y
ns=4;i=15428	Model
ns=0;i=18771	Z
ns=4;i=15426	Manufacturer
ns=4;i=15434	ProductCode
ns=0;i=17457	LiveValues
ns=0;i=18789	BaseFrame
ns=0;i=16126	Default XML
ns=0;i=17456	OutputArguments
ns=0;i=16125	BrokerWriterGroupTransportDataType
ns=0;i=17459	DiagnosticsLevel
ns=0;i=18787	Orientation
ns=0;i=17458	ConfiguredDataSetWriters
ns=0;i=18788	Constant
ns=0;i=16127	RolePermissionType
ns=0;i=17453	Classification
ns=0;i=18785	C
ns=0;i=17452	Active
ns=0;i=18786	FrameType
ns=0;i=18783	A
ns=0;i=17454	DiagnosticsLevel
ns=0;i=18784	B
ns=0;i=18781	3DOrientationType
ns=0;i=17451	StateDisabledByMethod
ns=0;i=18780	AngleUnit
ns=0;i=18716	DiagnosticsLevel
ns=0;i=18717	TotalInformation
ns=9;i=6241	ManufacturerUri
ns=0;i=3006	AuditHistoryValueUpdateEventType
ns=0;i=18715	Diagnostics
ns=9;i=6240	ComponentName
ns=9;i=6243	ProductInstanceUri
ns=9;i=6242	ProductCode
ns=0;i=3003	Filter
ns=0;i=18727	Reset
ns=0;i=18728	SubError
ns=0;i=18725	DiagnosticsLevel
ns=9;i=6230	ActualPower
ns=0;i=18723	Active
ns=0;i=18724	Classification
ns=0;i=18722	TotalError
ns=9;i=6236	EngineeringUnits
ns=0;i=18720	DiagnosticsLevel
ns=9;i=6235	PowerConsumption
ns=9;i=6238	SoftwareRevision
ns=9;i=6237	PowerFactor
ns=9;i=6232	PowerFactor
ns=9;i=6231	EngineeringUnits
ns=9;i=6234	EngineeringUnits
ns=9;i=6233	ActualSpecificEnergy
ns=9;i=6239	AssetId
ns=0;i=18718	Active
ns=0;i=18719	Classification
ns=0;i=17406	State
ns=0;i=18738	DiagnosticsLevel
ns=0;i=17405	Status
ns=0;i=18736	Active
ns=0;i=18737	Classification
ns=0;i=18735	StateOperationalByMethod
ns=0;i=18732	Classification
ns=0;i=18733	DiagnosticsLevel
ns=0;i=18730	StateError
ns=9;i=6225	InputArguments
ns=0;i=18731	Active
ns=9;i=6224	Modified
ns=9;i=6227	EngineeringUnits
ns=9;i=6226	ActualSpecificEnergy
ns=9;i=6221	InputArguments
ns=9;i=6220	Modified
ns=9;i=6223	InputArguments
ns=9;i=6222	Frozen
ns=9;i=6229	EngineeringUnits
ns=9;i=6228	PowerConsumption
ns=0;i=18729	Counters
ns=0;i=17417	Active
ns=0;i=17416	TotalError
ns=0;i=17419	DiagnosticsLevel
ns=0;i=18747	Classification
ns=0;i=17418	Classification
ns=0;i=18748	DiagnosticsLevel
ns=0;i=17413	Classification
ns=0;i=18745	StateOperationalFromError
ns=0;i=17412	Active
ns=0;i=18746	Active
ns=0;i=18743	DiagnosticsLevel
ns=0;i=17414	DiagnosticsLevel
ns=0;i=18741	Active
ns=9;i=6214	InputArguments
ns=0;i=18742	Classification
ns=9;i=6213	InputArguments
ns=0;i=17411	TotalInformation
ns=9;i=6216	InputArguments
ns=0;i=17410	DiagnosticsLevel
ns=0;i=18740	StateOperationalByParent
ns=9;i=6215	InputArguments
ns=9;i=6210	PressureAirConsumption
ns=9;i=6212	EngineeringUnits
ns=9;i=6211	EngineeringUnits
ns=9;i=6218	OutputArguments
ns=9;i=6217	InputArguments
ns=9;i=6219	InputArguments
ns=0;i=17409	Diagnostics
ns=6;i=6206	OffsetTime
ns=6;i=6205	Name
ns=6;i=6208	OutputArguments
ns=6;i=6207	OutputArguments
ns=6;i=6209	InputArguments
ns=1;g=11a58f77-57a3-1d0a-504c-787781bcaab3	UaSession:eclipse milo opc-ua client:1591787916781
ns=0;i=18804	HasWriterGroup
ns=9;i=6272	InputArguments
ns=0;i=18805	HasReaderGroup
ns=9;i=6271	NodeVersion
ns=9;i=6274	InputArguments
ns=9;i=6273	InputArguments
ns=0;i=18800	Z
ns=0;i=18801	CartesianCoordinates
ns=9;i=6270	OutputArguments
ns=9;i=6279	InputArguments
ns=6;i=6211	Locked
ns=6;i=6210	OutputArguments
ns=9;i=6275	InputArguments
ns=6;i=6213	LockingUser
ns=6;i=6212	LockingClient
ns=6;i=6215	OutputArguments
ns=6;i=6214	RemainingLockTime
ns=4;i=15366	StartUpTime
ns=4;i=15365	UpsState
ns=9;i=6261	NamespaceUri
ns=0;i=18815	Default Binary
ns=9;i=6260	EngineeringUnits
ns=0;i=18816	Default Binary
ns=9;i=6263	StaticNodeIdTypes
ns=0;i=18813	Frame
ns=9;i=6262	NamespaceVersion
ns=0;i=18814	3DFrame
ns=0;i=18811	Orientation
ns=0;i=18812	3DOrientation
ns=0;i=18810	3DCartesianCoordinates
ns=9;i=6269	InputArguments
ns=9;i=6265	StaticStringNodeIdPattern
ns=7;i=6500	Model
ns=9;i=6264	StaticNumericNodeIdRange
ns=7;i=6504	Status
ns=7;i=6503	Status
ns=7;i=6502	InputNode
ns=7;i=6501	Result
ns=7;i=6508	RemainingInterval
ns=7;i=6507	EURange
ns=7;i=6506	Interval
ns=7;i=6505	Status
ns=7;i=6509	EURange
ns=0;i=18808	3DVector
ns=0;i=18809	CartesianCoordinates
ns=0;i=18806	RationalNumber
ns=0;i=18807	Vector
ns=0;i=18827	Vector
ns=0;i=18824	RationalNumber
ns=0;i=18822	Default Binary
ns=0;i=18823	Default Binary
ns=0;i=18820	Default Binary
ns=0;i=18821	Default Binary
ns=9;i=6258	EngineeringUnits
ns=9;i=6257	IsNamespaceSubset
ns=9;i=6259	NamespacePublicationDate
ns=9;i=6256	EngineeringUnits
ns=0;i=18819	Default Binary
ns=0;i=18817	Default Binary
ns=0;i=18818	Default Binary
ns=0;i=10034	TransitionTime
ns=0;i=10037	FalseState
ns=0;i=10038	LowState
ns=0;i=10036	TrueState
ns=0;i=12691	UserWritable
ns=0;i=10030	Id
ns=0;i=12690	Writable
ns=4;i=16667	EngineeringUnits
ns=4;i=16662	ActualPosition
ns=0;i=10028	FalseState
ns=0;i=10029	HighState
ns=0;i=10045	TrueState
ns=0;i=10043	TransitionTime
ns=0;i=10048	Id
ns=0;i=10046	FalseState
ns=0;i=10047	LowLowState
ns=0;i=10039	Id
ns=0;i=10055	FalseState
ns=0;i=10054	TrueState
ns=0;i=10052	TransitionTime
ns=4;i=16679	EngineeringUnits
ns=0;i=10060	NonExclusiveLevelAlarmType
ns=4;i=16668	ActualSpeed
ns=4;i=16673	EngineeringUnits
ns=4;i=16674	ActualAcceleration
ns=0;i=12652	Read
ns=0;i=12651	InputArguments
ns=0;i=12650	Close
ns=0;i=12656	InputArguments
ns=0;i=11324	TransitionNumber
ns=0;i=12655	Write
ns=0;i=11325	TransitionNumber
ns=0;i=12654	OutputArguments
ns=0;i=11322	TransitionNumber
ns=0;i=12653	InputArguments
ns=0;i=11323	TransitionNumber
ns=0;i=13984	CertificateTypes
ns=7;i=6562	EngineeringUnits
ns=7;i=6561	EngineeringUnits
ns=7;i=6560	EngineeringUnits
ns=7;i=6566	StaticStringNodeIdPattern
ns=7;i=6565	StaticNumericNodeIdRange
ns=7;i=6564	NodeVersion
ns=7;i=6563	NodeVersion
ns=7;i=6569	EURange
ns=7;i=6568	ActualValue
ns=7;i=6567	Status
ns=0;i=12649	OutputArguments
ns=0;i=12648	InputArguments
ns=0;i=12647	Open
ns=0;i=12646	OpenCount
ns=0;i=12663	OpenWithMasks
ns=0;i=12662	LastUpdateTime
ns=0;i=12661	InputArguments
ns=0;i=12660	SetPosition
ns=0;i=12667	OutputArguments
ns=0;i=12666	CloseAndUpdate
ns=0;i=12665	OutputArguments
ns=0;i=12664	InputArguments
ns=7;i=6551	EURange
ns=7;i=6550	UpperTolerance
ns=7;i=6555	EngineeringUnits
ns=7;i=6554	EngineeringUnits
ns=7;i=6553	EURange
ns=7;i=6552	UpperTolerance2
ns=7;i=6559	EngineeringUnits
ns=7;i=6558	EngineeringUnits
ns=7;i=6557	EngineeringUnits
ns=7;i=6556	EngineeringUnits
ns=0;i=12659	OutputArguments
ns=0;i=12658	InputArguments
ns=0;i=11326	TransitionNumber
ns=0;i=12657	GetPosition
ns=0;i=11327	TransitionNumber
ns=0;i=11342	TransitionNumber
ns=0;i=11343	TransitionNumber
ns=0;i=11340	TransitionNumber
ns=0;i=12671	InputArguments
ns=0;i=11341	TransitionNumber
ns=7;i=6580	AdditionalInformation
ns=0;i=12677	TrustListDataType
ns=6;i=6260	EnumStrings
ns=0;i=12676	Default XML
ns=6;i=6262	EnumStrings
ns=7;i=6584	RemainingInterval
ns=6;i=6261	PortMode
ns=7;i=6583	EURange
ns=7;i=6582	EngineeringUnits
ns=7;i=6581	Interval
ns=0;i=12670	RemoveCertificate
ns=6;i=6266	EnumStrings
ns=7;i=6588	EngineeringUnits
ns=6;i=6265	Status
ns=7;i=6587	TotalOperation
ns=6;i=6268	ValidationAndBackup
ns=7;i=6586	EURange
ns=6;i=6267	UseIODD
ns=7;i=6585	EngineeringUnits
ns=6;i=6269	EnumStrings
ns=7;i=6589	EURange
ns=0;i=12669	InputArguments
ns=0;i=12668	AddCertificate
ns=0;i=10020	HighHighState
ns=0;i=10021	Id
ns=0;i=10027	TrueState
ns=0;i=12687	UserWritable
ns=6;i=6271	OutputArguments
ns=0;i=12686	Writable
ns=0;i=10025	TransitionTime
ns=6;i=6270	VendorID
ns=0;i=3096	ServerViewCount
ns=6;i=6273	NumberOfAborts
ns=7;i=6573	EnumValues
ns=0;i=3095	ServerDiagnosticsSummary
ns=6;i=6272	DateOfLastStatisticsReset
ns=7;i=6572	EURange
ns=0;i=3098	CumulatedSessionCount
ns=6;i=6275	NumberOfDeviceHasBeenExchanged
ns=7;i=6571	ActualValue
ns=0;i=3097	CurrentSessionCount
ns=6;i=6274	NumberOfCycles
ns=7;i=6570	Status
ns=6;i=6277	Pin2ProcessData
ns=7;i=6577	EURange
ns=0;i=12681	TrustListDataType
ns=0;i=3099	SecurityRejectedSessionCount
ns=6;i=6276	NumberOfRetries
ns=7;i=6576	LowerTolerance
ns=0;i=12680	Default Binary
ns=7;i=6575	AutomaticMonitoring
ns=6;i=6278	Pin4ProcessData
ns=7;i=6574	ValueAsText
ns=0;i=3090	MaxQueryContinuationPoints
ns=7;i=6579	PowerFactor
ns=7;i=6578	LowerTolerance2
ns=0;i=3092	SoftwareCertificates
ns=0;i=3091	MaxHistoryContinuationPoints
ns=0;i=3094	AggregateFunctions
ns=0;i=3093	ModellingRules
ns=0;i=13941	OutputArguments
ns=0;i=13940	InputArguments
ns=7;i=6522	Classification
ns=7;i=6521	EnumValues
ns=6;i=6246	InputArguments
ns=7;i=6520	ActiveErrorDataType
ns=6;i=6245	DeviceConfigurationDisabled
ns=6;i=6248	ActualCycleTime
ns=7;i=6526	EURange
ns=6;i=6247	OutputArguments
ns=7;i=6525	EngineeringUnits
ns=7;i=6524	HighDeviationTemperature1
ns=6;i=6249	Baudrate
ns=7;i=6523	Classification
ns=7;i=6529	EURange
ns=7;i=6528	EngineeringUnits
ns=7;i=6527	HighDeviationTemperature2
ns=0;i=13936	SetPosition
ns=0;i=13935	OutputArguments
ns=0;i=13934	InputArguments
ns=0;i=13933	GetPosition
ns=0;i=13939	OpenWithMasks
ns=0;i=13938	LastUpdateTime
ns=0;i=13937	InputArguments
ns=0;i=13950	CertificateGroups
ns=0;i=13954	Writable
ns=0;i=13953	Size
ns=0;i=13952	TrustList
ns=0;i=12620	CertificateUpdatedAuditEventType
ns=0;i=13951	DefaultApplicationGroup
ns=0;i=9215	SuppressedOrShelved
ns=6;i=6251	CycleTime
ns=0;i=9216	MaxTimeShelved
ns=6;i=6250	EnumStrings
ns=6;i=6253	MaxPowerSupply
ns=6;i=6252	DeviceID
ns=0;i=9211	Unshelve
ns=6;i=6255	ParameterIdentifier
ns=7;i=6511	EngineeringUnits
ns=0;i=9212	OneShotShelve
ns=6;i=6254	EngineeringUnits
ns=7;i=6510	EngineeringUnits
ns=0;i=9213	TimedShelve
ns=6;i=6257	EnumStrings
ns=0;i=9214	InputArguments
ns=6;i=6256	Pin2Configuration
ns=6;i=6259	PortClass
ns=7;i=6515	AdditionalInformation
ns=6;i=6258	Pin2Support
ns=7;i=6514	AdditionalInformation
ns=7;i=6513	Id
ns=7;i=6512	DensityUnit
ns=7;i=6519	ActiveErrorDataType
ns=7;i=6518	EngineeringUnits
